LON,LAT,EDO,CLAVE,ESTACION,may-23
-99.25,18.61,MOR,TQGMR,"Tequesquitengo, Mor.",102.50
-99.19,18.53,MOR,XICMR,"Xicatlacotla, Mor.",112.70
-99.25,18.68,MOR,XXOMR,"Xoxocotla, Mor.",34.70
-99.05,18.90,MOR,YAHMR,"Yautepec, Mor.",18.33
-98.87,18.88,MOR,YECMR,"Yecapixtla, Mor.",29.51
-99.20,18.65,MOR,ZCTMR,"Observatorio de Zacatepec, Mor.",37.60
-105.35,22.49,NAY,ACANR,"Acaponeta, Nay.",0.00
-105.38,22.47,NAY,ACAPONETA,"Acaponeta SMN, Nay.",17.75
-104.80,21.84,NAY,AGMNR,"Aguamilpa Solidaridad, Nay.",0.00
-104.50,21.94,NAY,CHPNR,"Chapalagana, Nay.",0.00
-104.45,21.43,NAY,CJNNR,"Leonardo RodrÌguez Alcaine, Nay.",0.00
-105.14,20.89,NAY,GAVNR,"Gaviotas, Nay.",0.01
-104.52,22.25,NAY,JMANR,"Jes˙s Maria, Nay.",0.01
-104.89,21.78,NAY,RSRNR,"San Rafael, Nay.",0.00
-105.14,21.96,NAY,RUINR,"Ruiz, Nay.",0.00
-105.29,21.53,NAY,SANBLASmar,"San Blas SEMAR, Nay.",0.00
-104.89,21.49,NAY,TEPNR,"Observatorio de Tepic, Nay.",0.00
-99.68,24.90,NL,ADJUNTASHUALA,"Las Adjuntas SGT, N.L.",20.90
-99.82,24.10,NL,ARRNL,"Aramberri, N.L.",119.62
-99.91,24.32,NL,ASCNL,"La AscensiÛn, N.L.",24.50
-99.74,24.99,NL,CABNL,"Cabezones, N.L.",195.34
-99.58,24.88,NL,CAMACHO,"Camacho SGT, N.L.",109.75
-99.58,24.87,NL,CAMNL,"Camacho, N.L.",111.83
-99.44,24.98,NL,CARNL,"Carmen de los Elizondo Linares, N. L.",208.98
-99.28,25.71,NL,CCHNL,"Cuchillo Solidaridad, N.L.",162.34
-99.98,25.59,NL,CDRNL,"Cadereyta, N.L.",188.42
-99.40,24.94,NL,CPRNL,"JosÈ LÛpez Portillo, N.L.",164.21
-99.70,24.78,NL,CRUNL,"Crucitas, N.L.",175.20
-99.61,26.09,NL,CRVNL,"Cerralvo, N.L.",122.62
-100.20,25.52,NL,ECSNL,"El Cerrito, N.L.",59.00
-100.31,25.58,NL,ELDIENTE,"El Diente SMN, N. L.",74.40
-100.08,24.83,NL,GALNL,"Galeana, N.L.",104.50
-100.13,25.43,NL,LBCNL,"Rodrigo GÛmez, N.L.",98.50
-99.53,25.50,NL,LERNL,"Las Enramadas, N.L.",191.05
-99.20,26.02,NL,MDRNL,"Madero, N.L.",28.20
-99.83,25.17,NL,MTMNL,"Montemorelos, N.L.",118.30
-100.12,23.42,NL,MYNNL,"Mier y Noriega, N.L.",147.72
-100.30,25.73,NL,OBSNL,"Observatorio de Monterrey, N.L.",55.24
-99.22,24.99,NL,PAMNL,"La Pamona, N.L.",39.02
-100.13,25.43,NL,PLABOCA,"Presa La Boca SGT, N.L.",65.25
-100.37,27.43,NL,PSANL,"Salinillas, N.L.",0.02
-100.55,25.03,NL,SRANL,"San Rafael, N.L.",51.05
-99.78,23.98,NL,ZRGNL,"Zaragoza, N.L.",45.00
-97.72,17.53,OAX,AMTOX,"San Antonino Monte Verde, Oax.",107.80
-95.70,16.01,OAX,ASTOX,"Astata, Oax.",0.50
-96.10,17.02,OAX,AYUOX,"Ayutla, Oax.",101.30
-95.93,16.65,OAX,BOQOX,"Boquilla 1, Oax.",119.41
-98.28,17.53,OAX,CALOX,"Calihual·, Oax.",51.52
-96.26,18.00,OAX,CDOOX,"Miguel de la Madrid Hurtado, Oax.",128.70
-94.82,16.58,OAX,CHIOX,"Chicapa, Oax.",33.11
-97.02,17.46,OAX,CMTOX,"Santiago Camotl·n, Oax.",0.02
-96.72,15.81,OAX,COZOX,"San Francisco Cozoaltepec, Oax.",49.61
-96.66,18.49,OAX,CSPOX,"Cosolapa, Oax.",50.68
-96.39,18.15,OAX,DPSOX,"Dique Pescaditos, Oax.",131.29
-95.37,16.43,OAX,EMAOX,"El MarquÈs, Oax.",1.30
-97.82,17.75,OAX,FOYOX,"San Francisco Yosocuta, Oax.",111.82
-97.78,17.81,OAX,HDLOX,"Huajuapan de LeÛn, Oax.",75.51
-97.78,17.81,OAX,HLOOX,"Observatorio de Huajuapan de LeÛn, Oax.",87.90
-96.13,15.75,OAX,HUATULCOmar,"Huatulco SEMAR, Oax.",9.65
-95.05,16.50,OAX,IXTALTEPEC,"Ixtaltepec SGT, Oax.",0.00
-95.10,16.58,OAX,IXTOX,"Ixtepec, Oax.",2.00
-96.20,17.87,OAX,JACOX,"Jacatepec, Oax.",73.50
-95.48,17.45,OAX,MAROX,"MarÌa Lombardo, Oax.",12.92
-96.73,17.07,OAX,OACOX,"Oaxaca Centro, Oax.",55.10
-96.70,17.00,OAX,OAOOX,"Observatorio de Aeropuerto Oaxaca, Oax.",43.00
-94.40,16.50,OAX,OSTOX,"Ostuta, Oax.",50.60
-96.08,18.17,OAX,PAPOX,"Papaloapan, Oax.",61.08
-96.72,17.07,OAX,PIAOX,"Organismo de Cuenca PacÌfico Sur PIAE, Oax.",61.02
-96.48,15.67,OAX,PTAOX,"Observatorio de Puerto ¡ngel, Oax.",10.40
-95.48,16.59,OAX,RHOOX,"RÌo Hondo, Oax.",0.00
-95.92,17.73,OAX,RMLOX,"RÌo Manso Lalana, Oax.",4.30
-97.73,16.10,OAX,RVEOX,"RÌo Verde, Oax.",0.01
-97.84,17.16,OAX,SACOX,"San AndrÈs Chicahuaxtla, Oax.",69.62
-96.55,17.27,OAX,SCIOX,"Ixtepeji, Oax.",52.50
-95.20,16.18,OAX,SCROX,"Observatorio de Salina Cruz, Oax.",0.00
-96.53,17.88,OAX,SFUOX,"San Felipe Usila, Oax.",65.00
-98.28,17.85,OAX,SJCOX,"San Juan Cieneguillas, Oax.",104.90
-98.14,17.50,OAX,SLAOX,"Silacayo·pam, Oax.",130.84
-96.45,17.12,OAX,SMAOX,"San Antonio Cuajimoloyas, Oax.",66.60
-97.68,18.19,OAX,SNCOX,"Santiago Chazumba, Oax.",96.71
-96.55,18.05,OAX,STDOX,"Santo Domingo, Oax.",92.41
-97.54,17.73,OAX,STTOX,"Santiago Teotongo, Oax.",99.02
-96.41,18.23,OAX,TEMOX,"Presidente Alem·n, Oax.",110.10
-97.42,17.55,OAX,TEPOX,"San Juan Teposcolula, Oax.",149.80
-95.60,16.42,OAX,TEQOX,"Tequisistl·n, Oax.",43.20
-97.68,17.27,OAX,TLXOX,"Heroica Ciudad de Tlaxiaco, Oax.",71.01
-96.54,15.74,OAX,TNMOX,"Tonameca, Oax.",36.12
-97.81,17.65,OAX,TSLOX,"Heroica Villa Tezoatl·n de Segura y Luna, Oax.",90.91
-96.13,18.08,OAX,TUXOX,"Tuxtepec, Oax.",65.00
-96.44,17.93,OAX,UCFOX,"Usila CFE, Oax.",76.80
-94.83,16.45,OAX,UHGOX,"UniÛn Hidalgo, Oax.",52.00
-96.30,17.78,OAX,VANOX,"Valle Nacional, Oax.",52.91
-97.83,17.72,OAX,YOSOX,"Yosocuta, Oax.",75.63
-98.39,17.76,OAX,ZALOX,"Zapotitl·n Lagunas, Oax.",86.02
-97.82,17.89,OAX,ZAPOX,"Zapotitl·n Palmas, Oax.",33.31
-97.42,19.45,PUE,ACHPB,"Alchichilca, Pue.",31.11
-97.93,19.06,PUE,ACJPB,"Acajete, Pue.",123.50
-98.06,18.28,PUE,ADOPB,"Acatl·n de Osorio, Pue.",74.40
-98.14,18.94,PUE,AFRPB,"Africam, Pue.",80.70
-97.92,18.85,PUE,AHAPB,"Ahuatepec, Pue.",69.00
-98.15,20.03,PUE,AHUPB,"Ahuazontepec, Pue.",70.80
-97.85,20.41,PUE,APAPB,"Apapantilla, Pue.",47.40
-98.42,18.92,PUE,ATXPB,"Atlixco, Pue.",61.90
-97.88,20.39,PUE,AVCPB,"¡vila Camacho, Pue.",87.80
-97.50,19.96,PUE,BAIPB,"Buenos Aires CFE, Pue.",46.95
-98.11,18.91,PUE,BDDPB,"Manuel ¡vila Camacho, Pue.",64.60
-97.44,18.99,PUE,CDSPB,"Ciudad Serd·n, Pue.",80.50
-97.96,18.97,PUE,CEMPB,"Cemex, Pue.",98.80
-97.36,18.32,PUE,CHCPB,"Chilac, Pue.",39.10
-98.58,18.52,PUE,CHIPB,"Chietla, Pue.",69.61
-98.32,19.07,PUE,CHLPB,"Cholula, Pue.",43.50
-98.57,18.11,PUE,CHSPB,"Chila de la Sal, Pue.",69.60
-98.20,19.02,PUE,CNAPB,"Conagua, Pue.",23.00
-98.05,19.74,PUE,CNGPB,"Chignahuapan, Pue.",101.00
-98.16,18.61,PUE,COAPB,"Coatzingo, Pue.",29.68
-98.06,19.09,PUE,CPLPB,"Capulac, Pue.",238.00
-97.52,20.03,PUE,CTZPB,"Cuetzalan del Progreso, Pue.",155.50
-98.28,18.97,PUE,ECHPB,"EcheverrÌa, Pue.",16.00
-98.46,19.10,PUE,HJTPB,"Huejotzingo, Pue.",53.80
-98.54,18.77,PUE,HQCPB,"Huaquechula, Pue.",10.00
-98.05,20.18,PUE,HUAPB,"Huauchinango, Pue.",30.20
-98.72,18.04,PUE,IXCAMILPACFE,"Ixcamilpa CFE, Pue.",17.70
-97.82,19.62,PUE,IXTPB,"Ixtacamaxtitl·n, Pue.",130.00
-98.47,18.61,PUE,IZMPB,"Iz˙car de Matamoros, Pue.",53.00
-97.69,19.46,PUE,LIBPB,"Libres, Pue.",62.10
-98.23,19.01,PUE,MAYPB,"Mayorazgo 21 Poniente, Pue.",32.20
-97.85,20.73,PUE,MTLPB,"Metlaltoyuca, Pue.",39.02
-96.78,18.36,PUE,NARPB,"Naranjastitla, Pue.",120.74
-98.00,20.00,PUE,NECAXA,"Necaxa FENIX, Pue.",19.40
-98.00,20.22,PUE,NNEPB,"Necaxa, Pue.",29.20
-97.53,19.70,PUE,OYAPB,"Oyameles, Pue.",30.01
-97.25,18.92,PUE,PCRPB,"Paso Carretas, Pue.",90.50
-98.26,18.20,PUE,PIXPB,"Piaxtla, Pue.",71.40
-97.70,20.45,PUE,PTEPALOMAS,"Puente Palomas SGT, Pue.",47.80
-97.88,20.23,PUE,PTLPB,"Patla, Pue.",25.80
-98.17,19.05,PUE,PUOPB,"Observatorio de Puebla, Pue.",2.90
-97.62,19.25,PUE,QUIPB,"Quimixtl·n, Pue.",119.60
-97.40,20.12,PUE,RNAPB,"Rancho Nuevo, Pue.",3.50
-98.22,19.11,PUE,SCRPB,"San CristÛbal Caleras, Pue.",54.70
-97.21,20.13,PUE,SJAPB,"San JosÈ Acateno, Pue.",71.23
-97.91,18.74,PUE,SMCPB,"San Miguel Canoa, Pue.",0.00
-98.42,19.28,PUE,SMTPB,"San MartÌn Texmelucan, Pue.",26.50
-97.45,19.96,PUE,SOLPB,"La Soledad, Pue.",108.31
-98.58,19.33,PUE,SRTPB,"Santa Rita Tlahuapan, Pue.",80.50
-97.49,19.95,PUE,STLPB,"Sontalalco CFE, Pue.",36.64
-97.79,20.00,PUE,TDRPB,"Tepango de RodrÌguez, Pue.",68.50
-97.75,18.88,PUE,TECPB,"Tecamachalco, Pue.",38.80
-97.40,18.48,PUE,TEHPB,"Tehuac·n, Pue.",19.30
-98.78,18.45,PUE,TELPB,"Teotlalco, Pue.",55.10
-97.81,19.83,PUE,TEOPB,"Tetela de Ocampo, Pue.",40.10
-97.95,20.21,PUE,TEPPB,"Tepexic, Pue.",62.10
-97.36,19.82,PUE,TEZPB,"Teziutl·n, Pue.",27.00
-97.88,20.32,PUE,TLAXCALALTON,"Tlaxcalaltongo SGT, Pue.",39.50
-96.85,18.41,PUE,TLPPB,"Tlacotepec de DÌaz, Pue.",59.50
-97.49,19.49,PUE,TPYPB,"Tepeyahualco, Pue.",35.50
-96.86,18.48,PUE,TYAPB,"Tepeyac, Pue.",111.84
-98.05,20.18,PUE,UDSPB,"Universidad de la Sierra, Pue.",47.50
-97.68,20.51,PUE,VENPB,"Venustiano Carranza, Pue.",43.00
-97.96,20.28,PUE,XDJPB,"Xicotepec de Ju·rez, Pue.",58.40
-97.59,19.86,PUE,ZCPPB,"Zacapoaxtla, Pue.",20.50
-97.01,18.33,PUE,ZOQPB,"Zoquitl·n, Pue.",86.00
-97.83,20.18,PUE,ZRGPB,"Zaragoza, Pue.",76.00
-100.41,20.50,QRO,BATQT,"El Bat·n, Qro.",19.01
-100.44,20.60,QRO,CARQT,"Carrillo, Qro.",2.00
-100.08,20.42,QRO,CNSQT,"ConstituciÛn de 1917, Qro.",70.20
-100.45,20.54,QRO,EPUQT,"El Pueblito, Qro.",26.01
-100.37,20.57,QRO,GHQQT,"Gerencia Hidalgo, Qro.",34.51
-99.96,20.20,QRO,IDFQT,"San Ildefonso, Qro.",53.20
-99.48,21.23,QRO,JLPQT,"Jalpan, Qro.",24.00
-100.45,20.70,QRO,JRQQT,"Juriquilla, Qro.",15.40
-100.37,20.57,QRO,OBSQT,"Observatorio de QuerÈtaro, Qro.",38.02
-99.82,21.06,QRO,PMLQT,"PeÒamiller, Qro.",24.84
-100.00,20.36,QRO,SJSQT,"San JosÈ, Qro.",44.60
-86.82,21.16,QROO,CANQR,"Canc˙n, Q. Roo.",167.31
-87.30,18.76,QROO,CHINCHORROmar,"Banco Chinchorro SEMAR, Q. Roo.",116.58
-88.33,18.50,QROO,CHOQR,"Observatorio de Chetumal, Q. Roo.",149.44
-86.78,21.07,QROO,CNCQR,"Canc˙n Radar SMN, Q. Roo.",46.19
-86.95,20.51,QROO,COZQR,"Cozumel, Q. Roo.",87.00
-88.05,19.58,QROO,FCRQR,"Observatorio de Felipe Carrillo Puerto, Q. Roo.",125.80
-88.70,19.75,QROO,JMORELOS,"JosÈ MarÌa Morelos SMN, Q. Roo.",29.20
-88.92,18.46,QROO,NICOLASBRAVO,"Nicol·s Bravo SMN, Q. Roo.",212.00
-87.08,20.63,QROO,PDCQR,"Playa del Carmen, Q. Roo.",76.70
-107.39,25.10,SIN,ALMSI,"Adolfo LÛpez Mateos, Sin.",0.00
-108.70,25.70,SIN,ARCSI,"Adolfo Ruiz Cortines, Sin.",0.00
-107.47,25.03,SIN,AWSSI,"Andrew Weiss, Sin.",0.00
-107.54,25.33,SIN,BDRSI,"Badiraguato, Sin.",0.10
-108.33,26.74,SIN,CHXSI,"Observatorio de Choix, Sin.",0.00
-107.40,24.82,SIN,CLCSI,"Culiac·n, Sin.",0.00
-109.33,26.10,SIN,CRRSI,"El Carrizo, Sin.",0.00
-108.07,25.48,SIN,EBLSI,"Lic. Eustaquio Buelna, Sin.",0.00
-108.62,26.43,SIN,EFTSI,"El Fuerte, Sin.",0.00
-108.48,25.81,SIN,ENASI,"EstaciÛn Naranjo, Sin.",0.00
-108.32,26.08,SIN,GB2SI,"El Sabinal hidromÈtrica, Sin.",0.00
-108.33,26.10,SIN,GBESI,"Ing. Guillermo Blake Aguilar, Sin.",0.00
-107.91,25.86,SIN,GDOSI,"Gustavo DÌaz Ordaz, Sin.",0.00
-108.47,25.72,SIN,GSVSI,"Guasave, Sin.",0.00
-109.33,25.98,SIN,HDZSI,"Higuera de Zaragoza, Sin.",0.00
-106.60,23.96,SIN,IXPSI,"Ixpalino, Sin.",0.00
-107.06,24.75,SIN,JGRSI,"Juan Guerrero Alcocer, Sin.",0.00
-106.81,24.57,SIN,JLPSI,"JosÈ LÛpez Portillo, Sin.",0.00
-108.70,26.43,SIN,JORSI,"Josefa OrtÌz de DomÌnguez, Sin.",0.00
-106.90,23.92,SIN,LCRSI,"La Cruz, Sin.",0.00
-108.37,26.84,SIN,LDCSI,"Luis Donaldo Colosio, Sin.",0.00
-109.00,25.80,SIN,MCHSI,"Los Mochis, Sin.",0.00
-106.40,23.23,SIN,MZTSI,"Observatorio de Mazatl·n, Sin.",0.00
-107.44,24.63,SIN,OBSSI,"Observatorio de Culiac·n, Sin.",0.00
-108.58,26.51,SIN,PMHSI,"Miguel Hidalgo, Sin.",0.00
-106.47,23.56,SIN,QLTSI,"Quelite, Sin.",0.00
-108.78,26.07,SIN,SFRSI,"Sufragio, Sin.",0.00
-107.84,25.49,SIN,SJNSI,"San Juan, Sin.",0.00
-107.10,24.45,SIN,SLRSI,"San Lorenzo, Sin.",0.00
-106.70,24.12,SIN,SLTSI,"Ing. Aurelio Benassini VizcaÌno, Sin.",0.00
-107.15,24.82,SIN,SNLSI,"Sanalona, Sin.",0.00
-106.25,23.35,SIN,SQRSI,"Siqueros, Sin.",0.00
-109.07,25.59,SIN,TOPOLOBAMPOmar,"Topolobampo SEMAR, Sin.",0.00
-108.36,25.74,SIN,ZOPSI,"El Zopilote, Sin.",0.00
-98.56,21.97,SLP,AJTSL,"Las Adjuntas, S.L.P.",102.31
-98.96,21.75,SLP,BLMSL,"Ballesmi, S.L.P.",157.60
-99.02,21.98,SLP,CDVSL,"Ciudad Valles, S.L.P.",157.00
-99.24,21.91,SLP,GANSL,"Gallinas, S.L.P.",164.00
-100.82,21.88,SLP,IVGSL,"ValentÌn Gama, S.L.P.",45.75
-100.64,23.66,SLP,MATSL,"Matehuala, S.L.P.",98.92
-99.16,22.12,SLP,MICSL,"Micos, S.L.P.",125.42
-98.80,21.33,SLP,MTPSL,"Observatorio de Matlapa, S.L.P.",260.80
-99.32,22.52,SLP,NRJSL,"Naranjos, S.L.P.",87.00
-100.76,21.85,SLP,OCTSL,"Ojo Caliente, S.L.P.",30.02
-99.83,21.65,SLP,PMYSL,"Pedro Montoya, S.L.P.",47.50
-98.94,21.85,SLP,PUJSL,"El Pujal, S.L.P.",213.82
-98.89,21.43,SLP,RQTSL,"Requetemu, S.L.P.",67.21
-100.00,21.93,SLP,RVDSL,"Observatorio de RÌo Verde, S.L.P.",32.80
-101.68,22.63,SLP,SDHSL,"Salinas, S.L.P.",5.51
-101.00,22.20,SLP,SGRSL,"Soledad Graciano, S.L.P.",88.01
-101.02,22.15,SLP,SLPSL,"Observatorio de San Luis PotosÌ, S.L.P.",68.60
-99.06,22.02,SLP,STRSL,"Santa Rosa, S.L.P.",125.70
-98.62,21.69,SLP,SVTSL,"San Vicente, S.L.P.",60.13
-99.15,21.82,SLP,TANCHACHIN,"TanchachÌn SGT, S.L.P.",126.80
-98.86,21.25,SLP,TBLSL,"Tierra Blanca, S.L.P.",164.60
-100.55,21.63,SLP,TIESL,"La MuÒeca, S.L.P.",60.52
-98.77,22.00,SLP,TMISL,"Observatorio de TamuÌn, S.L.P.",129.91
-98.76,21.24,SLP,TMTSL,"Temamatla, S.L.P.",187.40
-110.23,29.83,SON,ACNSO,"Aconchi, Son.",0.00
-109.89,27.75,SON,AGCSO,"Agua Caliente, Son.",0.00
-111.73,30.72,SON,ALTSO,"Observatorio de Altar, Son.",14.00
-109.89,27.82,SON,AOBSO,"√lvaro ObregÛn, Son.",0.00
-109.11,27.23,SON,ARCSO,"Adolfo RuÌz Cortines, Son.",0.00
-109.09,30.07,SON,ARISO,"Aribabi, Son.",0.01
-110.92,29.08,SON,ARLSO,"Abelardo RodrÌguez Luj·n, Son.",0.00
-110.17,30.34,SON,ARZSO,"Arizpe, Son.",0.01
-110.24,30.60,SON,BCNSO,"Bacanuchi, Son.",0.01
-108.93,30.36,SON,BCRSO,"Bacerac, Son.",0.00
-112.44,30.77,SON,CABORCA,"Caborca SMN, Son.",1.00
-109.63,27.42,SON,CCRSO,"Cocoraque, Son.",0.01
-111.52,30.87,SON,CHTSO,"CuauhtÈmoc, Son.",4.00
-110.74,29.47,SON,CJNSO,"El CajÛn, Son.",30.01
-110.29,30.98,SON,CNNSO,"Cananea, Son.",1.91
-109.94,27.50,SON,COBSO,"Observatorio de Ciudad ObregÛn, Son.",0.00
-109.23,29.20,SON,ECBSO,"El Cubil, Son.",1.20
-110.80,27.95,SON,EPLSO,"Observatorio de Empalme, Son.",0.00
-110.85,27.95,SON,GYMSO,"Guaymas, Son.",0.00
-110.92,29.07,SON,HM2SO,"Observatorio de Hermosillo, Son.",0.00
-110.93,29.07,SON,HMNSO,"Hermosillo, Son.",0.00
-108.96,30.21,SON,HSHSO,"Huachinera, Son.",19.00
-110.89,30.76,SON,IMRSO,"Imuris, Son.",1.00
-110.40,28.43,SON,IRASO,"Ignacio R. Alatorre, Son.",0.00
-109.38,30.44,SON,LCDSO,"L·zaro C·rdenas, Son.",0.00
-109.69,30.37,SON,NCZSO,"Observatorio de Nacozari, Son.",1.20
-110.95,31.32,SON,NGLSO,"Nogales, Son.",0.00
-110.91,31.30,SON,NOGALES,"Nogales SMN, Son.",1.80
-109.44,27.07,SON,NVJSO,"Navojoa, Son.",0.00
-112.85,31.87,SON,NYNSO,"Sonoyta, Son.",1.10
-109.08,29.43,SON,PDNSO,"Paso N·cori, Son.",3.20
-109.64,28.98,SON,PECSO,"Plutarco ElÌas Calles, Son.",0.00
-113.30,31.68,SON,PINACATE,"El Pinacate SMN, Son.",0.00
-110.73,29.21,SON,PMOSO,"Ing. Rodolfo FÈlix ValdÈs, Son.",0.00
-113.55,31.35,SON,PT2SO,"Observatorio de Puerto PeÒasco, Son.",0.01
-110.31,28.47,SON,PTASO,"Punta de Agua 2, Son.",0.01
-112.12,30.70,SON,PTQSO,"Pitiquito, Son.",0.00
-111.02,30.05,SON,QRBSO,"Querobabi, Son.",0.00
-108.88,27.41,SON,SBNSO,"San Bernardo, Son.",0.01
-110.24,28.71,SON,SJPSO,"San JosÈ de Pimas, Son.",0.00
-112.85,31.87,SON,SONOYTA,"Sonoyta SMN, Son.",2.80
-111.45,30.39,SON,SRSSO,"Santa Rosa 2, Son.",7.50
-109.50,29.53,SON,TPCSO,"Tepache, Son.",2.01
-109.21,27.66,SON,TSOSO,"Tesocoma, Son.",0.30
-110.29,27.64,SON,VCMSO,"VÌcam, Son.",0.00
-108.93,28.37,SON,YCRSO,"YÈcora, Son.",0.00
-91.48,17.43,TAB,BDCTB,"Boca del Cerro, Tab.",201.40
-93.38,18.00,TAB,CARTB,"C·rdenas, Tab.",0.00
-92.92,17.98,TAB,EMUTB,"Villahermosa Muelle, Tab.",33.00
-92.81,18.04,TAB,EPOTB,"El Porvenir, Tab.",22.10
-93.00,17.98,TAB,GONTB,"Gonz·lez, Tab.",28.50
-93.07,17.97,TAB,GONZALEZ,"Gonz·lez SGT, Tab.",37.00
-92.60,17.77,TAB,MACTB,"Macuspana, Tab.",2.90
-93.32,17.95,TAB,MEZCALAPA,"Mezcalapa SGT, Tab.",20.80
-92.93,17.98,TAB,OBSTB,"Observatorio de Villahermosa, Tab.",33.00
-92.75,17.38,TAB,OXOTB,"Oxolot·n, Tab.",100.80
-93.33,18.42,TAB,PARAISO,"ParaÌso SMN, Tab.",24.50
-92.88,17.85,TAB,PNVTB,"Pueblo Nuevo, Tab.",13.10
-93.62,18.18,TAB,POBLADOC11,"Poblado C11 SGT, Tab.",30.60
-92.88,18.01,TAB,PORVENIR,"Porvenir SGT, Tab.",19.30
-92.98,17.98,TAB,POSTA,"La Posta SGT, Tab.",23.20
-92.87,17.87,TAB,PUEBLONUEVO,"Pueblo Nuevo SGT, Tab.",13.90
-92.94,17.57,TAB,PUYTB,"Puyacatengo, Tab.",13.00
-93.28,18.00,TAB,SAMTB,"Samaria, Tab.",34.30
-93.86,18.30,TAB,SANCHEZMAG,"S·nchez Magallanes SGT, Tab.",65.00
-91.16,17.79,TAB,SPTTB,"San Pedro, Tab.",73.70
-92.78,17.46,TAB,TAPTB,"Tapijulapa, Tab.",101.00
-92.97,17.57,TAB,TEATB,"Teapa, Tab.",10.00
-92.61,18.38,TAB,TRESBRAZOS,"Tres Brazos SGT, Tab.",30.00
-98.37,24.05,TAMPS,ABASOLO,"Abasolo SGT, Tamps. SGT",121.70
-98.39,24.07,TAMPS,ABSTP,"Abasolo, Tamps.",80.30
-97.93,22.39,TAMPS,BALTP,"Bombas Altamira, Tamps.",6.22
-99.22,24.10,TAMPS,BARRETALI,"Barretal Uno SGT, Tamps.",179.70
-99.21,24.10,TAMPS,BARRETALII,"Barretal Dos SGT, Tamps.",144.60
-99.12,24.08,TAMPS,BR1TP,"El Barretal 1, Tamps.",110.80
-99.22,24.10,TAMPS,BRRTP,"El Barretal, Tamps.",51.00
-97.88,22.24,TAMPS,BTCHAIREL,"Boca Toma Chairel SGT, Tamps.",2.90
-98.60,26.24,TAMPS,CDOTP,"S-J-2-18 Ciudad DÌaz Ordaz, Tamps.",149.81
-98.80,26.25,TAMPS,CMGTP,"S-J-2-11 Camargo, Tamps.",198.01
-99.15,26.43,TAMPS,CMRTP,"Mier, Tamps.",124.53
-97.82,25.97,TAMPS,CONTP,"Control, Tamps.",138.02
-98.94,23.94,TAMPS,CORONA,"Corona SGT, Tamps.",48.00
-98.94,23.94,TAMPS,CORTP,"Corona, Tamps.",90.90
-99.17,23.72,TAMPS,CVCTP,"Observatorio de Ciudad Victoria, Tamps.",91.11
-99.19,23.73,TAMPS,CVTTP,"Ciudad Victoria, Tamps.",52.62
-99.08,23.38,TAMPS,ENNTP,"La Encantada, Tamps.",71.90
-98.69,22.61,TAMPS,ERCTP,"Estudiante Ramiro Caballero Dorantes, Tamps.",67.90
-98.16,24.84,TAMPS,FDOTP,"San Fernando, Tamps.",171.00
-99.15,23.05,TAMPS,GOMEZFARIAS,"GÛmez FarÌas SGT, Tamps.",163.00
-98.41,22.80,TAMPS,GONZALEZTP,"Gonz·lez SGT, Tamps.",45.10
-97.95,23.17,TAMPS,LAESPERANZA,"La Esperanza SGT, Tamps.",198.00
-97.95,23.17,TAMPS,LAETP,"La Esperanza, Tamps.",0.01
-99.55,26.82,TAMPS,LASTORTILLASC,"Las Tortillas RÌo Salado CILA, Tamps.",60.00
-99.23,26.41,TAMPS,LBLTP,"Derivadora Las Blancas, Tamps.",3.51
-99.12,22.85,TAMPS,LSRTP,"La Servilleta, Tamps.",180.72
-99.55,24.57,TAMPS,MAGTP,"Magueyes, Tamps.",131.11
-99.55,24.57,TAMPS,MAGUEYES,"Magueyes SGT, Tamps.",49.20
-97.52,25.83,TAMPS,MATTP,"Matamoros, Tamps.",158.70
-97.84,22.28,TAMPS,MDRTP,"Madero, Tamps.",3.20
-98.59,25.12,TAMPS,MENTP,"MÈndez, Tamps.",47.70
-99.04,26.37,TAMPS,MGATP,"S-J-1-2 Miguel Alem·n, Tamps.",104.22
-98.71,22.80,TAMPS,MGSTP,"MagiscatzÌn Dos, Tamps.",29.30
-98.71,22.80,TAMPS,MGZTP,"MagiscatzÌn, Tamps.",103.81
-99.43,24.25,TAMPS,MHGTP,"Miguel Hidalgo, Tamps.",180.20
-98.93,26.20,TAMPS,MRGTP,"Marte Rodolfo GÛmez, Tamps.",179.04
-98.63,22.49,TAMPS,NVAAPOLONIA,"Nueva Apolonia SGT, Tamps.",34.30
-98.90,24.04,TAMPS,PADILLA,"Padilla SGT, Tamps.",159.00
-98.90,24.05,TAMPS,PADTP,"Padilla, Tamps.",180.53
-97.80,25.80,TAMPS,PANTP,"Pueblo An·huac, Tamps.",196.33
-98.75,23.73,TAMPS,PDMTP,"Paso de Molina, Tamps.",191.01
-98.87,24.12,TAMPS,PILON,"PilÛn SGT, Tamps.",214.20
-99.02,24.21,TAMPS,PILTP,"PilÛn, Tamps.",82.51
-99.56,24.25,TAMPS,PJMTP,"Pedro JosÈ MÈndez, Tamps.",156.62
-99.55,24.24,TAMPS,PPJMENDEZ,"Presa Pedro JosÈ Mendez SGT, Tamps.",14.70
-99.60,24.18,TAMPS,PTODEVALLES,"Puerto de Valles SGT, Tamps.",166.50
-99.58,24.18,TAMPS,PVLTP,"Puerto de Valles, Tamps.",23.00
-99.03,22.84,TAMPS,RFRTP,"RÌo FrÌo, Tamps.",186.00
