LON,LAT,EDO,CLAVE,ESTACION,mar-22
-105.341667,22.558333,NAY,LESNR,"La Estancia, Nay.",0.0
-105.020833,22.377778,NAY,PAJNR,"Pajaritos, Nay.",0.0
-105.211667,22.119722,NAY,ROMNR,"Rosamorada, Nay.",5.2
-104.8875,21.780833,NAY,RSRNR,"San Rafael, Nay.",0.0
-105.1425,21.958333,NAY,RUINR,"Ruiz, Nay.",0.0
-105.285556,21.531389,NAY,SANBLASmar,"San Blas, Nay. SEMAR*",0.0
-104.891944,21.489444,NAY,TEPNR,"Observatorio de Tepic, Nay.",0.0
-99.680556,24.883333,NL,ADJNL,"Las Adjuntas, N.L.",0.0
-99.680556,24.897222,NL,ADJUNTASHUALA,"Las Adjuntas, N.L. SGT*",0.0
-100.134444,27.24,NL,ANHNL,"An·huac, N.L.",0.0
-99.816667,24.1,NL,ARRNL,"Aramberri, N.L.",0.0
-99.911667,24.321944,NL,ASCNL,"La AscensiÛn, N.L.",0.0
-99.743889,24.99,NL,CABNL,"Cabezones, N.L.",0.0
-99.579444,24.876111,NL,CAMACHO,"Camacho, N.L. SGT*",0.0
-99.578889,24.871944,NL,CAMNL,"Camacho, N.L.",0.0
-100.274722,25.800556,NL,CANNL,"El Canad·, N.L.",0.0
-99.439444,24.976111,NL,CARNL,"Carmen de los Elizondo Linares, N.L.",0.0
-99.276944,25.711667,NL,CCHNL,"Cuchillo Solidaridad, N.L.",0.0
-99.975,25.590278,NL,CDRNL,"Cadereyta, N.L.",0.0
-99.399722,24.9375,NL,CPRNL,"JosÈ LÛpez Portillo, N.L.",0.0
-99.614167,26.091389,NL,CRVNL,"Cerralvo, N.L.",0.6
-100.172778,23.676389,NL,DARNL,"Doctor Arroyo, N.L.",0.0
-100.198056,25.5175,NL,ECSNL,"El Cerrito, N.L.",0.0
-100.083333,24.833333,NL,GALNL,"Galeana, N.L.",0.0
-99.975556,25.765,NL,LAARENA,"La Arena, N.L. SGT*",0.0
-100.128056,25.428056,NL,LBCNL,"Rodrigo GÛmez, N.L.",0.0
-99.527222,25.497222,NL,LERNL,"Las Enramadas, N.L.",0.0
-99.196667,26.022222,NL,MDRNL,"Madero, N.L.",0.5
-99.833333,25.174167,NL,MTMNL,"Montemorelos, N.L.",0.0
-100.118056,23.4225,NL,MYNNL,"Mier y Noriega, N.L.",0.0
-100.304722,25.733611,NL,OBSNL,"Observatorio de Monterrey, N.L.",0.0
-99.221667,24.992778,NL,PAMNL,"La Pamona, N.L.",0.0
-100.128889,25.429444,NL,PLABOCA,"Presa La Boca, N.L. SGT*",0.0
-100.372222,27.429167,NL,PSANL,"Salinillas, N.L.",0.0
-100.551111,25.028333,NL,SRANL,"San Rafael, N.L.",0.0
-100.308333,25.7325,NL,TOPOCHICO,"Topo Chico Monterrey, N.L. SGT*",0.0
-99.777778,23.981389,NL,ZRGNL,"Zaragoza, N.L.",0.0
-97.720556,17.533611,OAX,AMTOX,"San Antonino Monte Verde, Oax.",13.5
-95.700556,16.010833,OAX,ASTOX,"Astata, Oax.",0.0
-96.1,17.016667,OAX,AYUOX,"Ayutla, Oax.",36.8
-95.929167,16.647222,OAX,BOQOX,"Boquilla 1, Oax.",0.0
-98.278333,17.532778,OAX,CALOX,"Calihual·, Oax.",1.0
-96.263611,17.999167,OAX,CDOOX,"Miguel de la Madrid Hurtado, Oax.",16.4
-97.616667,17.57,OAX,CHDOX,"Chilapa de DÌaz, Oax.",6.2
-94.816667,16.583333,OAX,CHIOX,"Chicapa, Oax.",0.0
-97.023056,17.459167,OAX,CMTOX,"Santiago Camotl·n, Oax.",4.0
-96.721944,15.812222,OAX,COZOX,"San Francisco Cozoaltepec, Oax.",0.0
-96.658333,18.492778,OAX,CSPOX,"Cosolapa, Oax.",3.9
-96.388889,18.1525,OAX,DPSOX,"Dique Pescaditos, Oax.",12.5
-95.374444,16.434722,OAX,EMAOX,"El MarquÈs, Oax.",0.0
-97.819167,17.746389,OAX,FOYOX,"San Francisco Yosocuta, Oax.",22.4
-97.776111,17.806667,OAX,HDLOX,"Huajuapan de LeÛn, Oax.",4.6
-97.776111,17.806667,OAX,HLOOX,"Observatorio de Huajuapan de LeÛn, Oax.",9.6
-96.133889,15.748889,OAX,HUATULCOmar,"Huatulco, Oax. SEMAR*",0.0
-95.053889,16.503611,OAX,IXTALTEPEC,"Ixtaltepec, Oax. SGT*",0.0
-95.1,16.583333,OAX,IXTOX,"Ixtepec, Oax.",0.0
-96.2,17.866667,OAX,JACOX,"Jacatepec, Oax.",42.0
-95.397778,16.445556,OAX,JDMOX,"Presidente Benito Ju·rez, Oax.",0.0
-95.2,16.6,OAX,KM1OX,"km 33+190, Oax.",0.0
-95.716667,16.416667,OAX,KM2OX,"km 51+740, Oax.",0.0
-95.3,16.4,OAX,LPIOX,"Las Pilas, Oax.",0.0
-97.533056,17.233056,OAX,MAPOX,"Magdalena PeÒasco, Oax.",0.0
-95.483333,17.45,OAX,MAROX,"MarÌa Lombardo, Oax.",3.0
-96.579722,16.344167,OAX,MIAHUATLAN,"Miahuatl·n, Oax. SMN*",0.0
-97.249167,17.436667,OAX,NOCHISTLAN,"Nochistl·n, Oax. SMN*",3.2
-96.733333,17.066667,OAX,OACOX,"Oaxaca Centro, Oax.",1.6
-96.7,17.001389,OAX,OAOOX,"Observatorio de Aeropuerto Oaxaca, Oax.",0.0
-94.4,16.5,OAX,OSTOX,"Ostuta, Oax.",0.0
-96.083333,18.166667,OAX,PAPOX,"Papaloapan, Oax.",2.0
-96.716667,17.072778,OAX,PIAOX,"Organismo de Cuenca PacÌfico Sur PIAE, Oax.",1.5
-96.483333,15.666667,OAX,PTAOX,"Observatorio de Puerto ¡ngel, Oax.",0.0
-95.481389,16.585278,OAX,RHOOX,"RÌo Hondo, Oax.",0.0
-95.916667,17.733333,OAX,RMLOX,"RÌo Manso Lalana, Oax.",39.5
-97.725,16.102778,OAX,RVEOX,"RÌo Verde, Oax.",0.0
-97.839444,17.156667,OAX,SACOX,"San AndrÈs Chicahuaxtla, Oax.",0.0
-95.165,16.283056,OAX,SBLOX,"San Blas Atempa, Oax.",0.0
-97.895,17.905833,OAX,SCHOX,"Santiago Chilixtlahuaca, Oax.",18.7
-96.55,17.266667,OAX,SCIOX,"Ixtepeji, Oax.",10.0
-96.533333,17.883333,OAX,SFUOX,"San Felipe Usila, Oax.",18.5
-97.626667,18.1,OAX,SJNOX,"San Juan Nochixtl·n, Oax.",3.5
-98.1425,17.501389,OAX,SLAOX,"Silacayo·pam, Oax.",0.0
-96.453611,17.1175,OAX,SMAOX,"San Antonio Cuajimoloyas, Oax.",11.2
-97.680278,18.188611,OAX,SNCOX,"Santiago Chazumba, Oax.",5.0
-96.55,18.05,OAX,STDOX,"Santo Domingo, Oax.",2.0
-97.536667,17.726111,OAX,STTOX,"Santiago Teotongo, Oax.",20.0
-95.2,16.3,OAX,TEHOX,"Tehuantepec, Oax.",0.0
-96.412222,18.232222,OAX,TEMOX,"Presidente Alem·n, Oax.",3.3
-97.424444,17.550556,OAX,TEPOX,"San Juan Teposcolula, Oax.",15.4
-95.6,16.416667,OAX,TEQOX,"Tequisistl·n, Oax.",0.0
-97.680278,17.267222,OAX,TLXOX,"Heroica Ciudad de Tlaxiaco, Oax.",0.0
-97.808333,17.654444,OAX,TSLOX,"Heroica Villa Tezoatl·n de Segura y Luna, Oax.",16.8
-96.133333,18.083333,OAX,TUXOX,"Tuxtepec, Oax.",7.4
-96.435278,17.933056,OAX,UCFOX,"Usila CFE, Oax.",24.3
-94.833333,16.45,OAX,UHGOX,"UniÛn Hidalgo, Oax.",0.0
-96.3,17.776389,OAX,VANOX,"Valle Nacional, Oax.",13.9
-97.826111,17.724444,OAX,YOSOX,"Yosocuta, Oax.",15.0
-95.93,17.15,OAX,ZACOX,"Zacatepec, Oax.",39.9
-98.389444,17.755278,OAX,ZALOX,"Zapotitl·n Lagunas, Oax.",0.0
-94.216111,16.4025,OAX,ZANOX,"Zanatepec, Oax.",3.4
-97.818056,17.889722,OAX,ZAPOX,"Zapotitl·n Palmas, Oax.",10.6
-97.418056,19.45,PUE,ACHPB,"Alchichilca, Pue.",2.6
-97.934167,19.0625,PUE,ACJPB,"Acajete, Pue.",15.1
-98.055,18.277222,PUE,ADOPB,"Acatl·n de Osorio, Pue.",10.7
-98.135833,18.9425,PUE,AFRPB,"¡fricam, Pue.",1.0
-97.920833,18.854167,PUE,AHAPB,"Ahuatepec, Pue.",52.0
-98.148056,20.033056,PUE,AHUPB,"Ahuazontepec, Pue.",0.5
-97.845,20.406944,PUE,APAPB,"Apapantilla, Pue.",13.6
-98.420833,18.921111,PUE,ATXPB,"Atlixco, Pue.",5.9
-97.881111,20.385833,PUE,AVCPB,"¡vila Camacho, Pue.",7.5
-97.503333,19.961389,PUE,BAIPB,"Buenos Aires CFE, Pue.",23.9
-98.108611,18.9125,PUE,BDDPB,"Manuel ¡vila Camacho, Pue.",0.0
-97.441667,18.987222,PUE,CDSPB,"Ciudad Serd·n, Pue.",39.3
-97.958333,18.968889,PUE,CEMPB,"Cemex, Pue.",0.0
-98.579167,18.516111,PUE,CHIPB,"Chietla, Pue.",9.5
-98.318056,19.068611,PUE,CHLPB,"Cholula, Pue.",1.0
-98.567778,18.109722,PUE,CHSPB,"Chila de la Sal, Pue.",3.0
-98.198611,19.022778,PUE,CNAPB,"Conagua, Pue.",5.0
-98.049722,19.743333,PUE,CNGPB,"Chignahuapan, Pue.",19.8
-98.164722,18.612778,PUE,COAPB,"Coatzingo, Pue.",1.5
-98.059444,19.092778,PUE,CPLPB,"Capulac, Pue.",10.4
-97.516667,20.033333,PUE,CTZPB,"Cuetzalan del Progreso, Pue.",75.0
-98.275556,18.966111,PUE,ECHPB,"EcheverrÌa, Pue.",0.5
-98.456111,19.101111,PUE,HJTPB,"Huejotzingo, Pue.",4.0
-98.540278,18.772222,PUE,HQCPB,"Huaquechula, Pue.",2.0
-98.050833,20.176389,PUE,HUAPB,"Huauchinango, Pue.",20.3
-97.815833,19.621667,PUE,IXTPB,"Ixtacamaxtitl·n, Pue.",3.6
-98.466389,18.610833,PUE,IZMPB,"Iz˙car de Matamoros, Pue.",0.0
-98.231111,19.010556,PUE,MAYPB,"Mayorazgo 21 Poniente, Pue.",0.5
-97.850278,20.733056,PUE,MTLPB,"Metlaltoyuca, Pue.",5.0
-96.781389,18.360278,PUE,NARPB,"Naranjastitla, Pue.",12.8
-98.000556,20.216667,PUE,NNEPB,"Necaxa, Pue.",12.8
-97.533333,19.7,PUE,OYAPB,"Oyameles, Pue.",7.0
-98.156667,20.2775,PUE,PAHUATLAN,"Pahuatl·n de Valle, Pue. SGT*",19.1
-97.251389,18.918056,PUE,PCRPB,"Paso Carretas, Pue.",12.0
-98.264722,18.2,PUE,PIXPB,"Piaxtla, Pue.",12.6
-97.702778,20.445833,PUE,PTEPALOMAS,"Puente Palomas, Pue. SGT*",5.3
-97.883333,20.233333,PUE,PTLPB,"Patla, Pue.",16.5
-98.166667,19.05,PUE,PUEBLAob,"Observatorio de Puebla, Pue. SMN*",0.0
-98.166667,19.05,PUE,PUOPB,"Observatorio de Puebla, Pue.",5.9
-97.616667,19.25,PUE,QUIPB,"Quimixtl·n, Pue.",13.5
-97.401667,20.116111,PUE,RNAPB,"Rancho Nuevo, Pue.",52.5
-98.22,19.113056,PUE,SCRPB,"San CristÛbal Caleras, Pue.",6.2
-97.208333,20.131389,PUE,SJAPB,"San JosÈ Acateno, Pue.",19.1
-97.91,18.735,PUE,SMCPB,"San Miguel Canoa, Pue.",2.0
-98.4175,19.284167,PUE,SMTPB,"San MartÌn Texmelucan, Pue.",0.0
-97.446667,19.960833,PUE,SOLPB,"La Soledad, Pue.",22.2
-98.582222,19.330278,PUE,SRTPB,"Santa Rita Tlahuapan, Pue.",17.0
-97.486389,19.952778,PUE,STLPB,"Sontalalco CFE, Pue.",25.8
-97.7925,20.004444,PUE,TDRPB,"Tepango de RodrÌguez, Pue.",31.0
-97.7525,18.878889,PUE,TECPB,"Tecamachalco, Pue.",6.8
-97.395556,18.479167,PUE,TEHPB,"Tehuac·n, Pue.",0.0
-98.777222,18.451944,PUE,TELPB,"Teotlalco, Pue.",11.3
-97.805833,19.829444,PUE,TEOPB,"Tetela de Ocampo, Pue.",4.7
-97.9475,20.21,PUE,TEPPB,"Tepexic, Pue.",14.3
-97.390556,19.887778,PUE,TEZIUTLAN,"Teziutl·n, Pue. SMN*",19.0
-97.359722,19.815278,PUE,TEZPB,"Teziutl·n, Pue.",22.5
-96.849722,18.405,PUE,TLPPB,"Tlacotepec de DÌaz, Pue.",17.2
-98.040556,20.374167,PUE,TLXPB,"Tlaxco, Pue.",2.0
-97.491944,19.489167,PUE,TPYPB,"Tepeyahualco, Pue.",12.0
-96.861389,18.483611,PUE,TYAPB,"Tepeyac, Pue.",13.9
-98.050833,20.176389,PUE,UDSPB,"Universidad de la Sierra, Pue.",20.0
-97.720833,18.865556,PUE,UTTPB,"Universidad TecnolÛgica Tecamachalco, Pue. SMN*",6.4
-97.675833,20.510278,PUE,VENPB,"Venustiano Carranza, Pue.",5.5
-97.956944,20.277222,PUE,XDJPB,"Xicotepec de Ju·rez, Pue.",21.8
-97.585,19.859722,PUE,ZCPPB,"Zacapoaxtla, Pue.",13.1
-97.011389,18.332222,PUE,ZOQPB,"Zoquitl·n, Pue.",2.0
-97.832778,20.178611,PUE,ZRGPB,"Zaragoza, Pue.",15.0
-100.412222,20.504167,QRO,BATQT,"El Bat·n, Qro.",0.0
-100.435556,20.604167,QRO,CARQT,"Carrillo, Qro.",0.0
-100.080278,20.418611,QRO,CNSQT,"ConstituciÛn de 1917, Qro.",0.0
-100.453333,20.535,QRO,EPUQT,"El Pueblito, Qro.",0.0
-100.366667,20.566667,QRO,GHQQT,"Gerencia Hidalgo, Qro.",0.0
-100.283056,20.389444,QRO,HUIQT,"Huimilpan, Qro. SMN*",0.0
-99.9625,20.198611,QRO,IDFQT,"San Ildefonso, Qro.",1.0
-99.479722,21.230278,QRO,JLPQT,"Jalpan, Qro.",0.0
-100.45,20.7,QRO,JRQQT,"Juriquilla, Qro.",0.0
-100.366667,20.566667,QRO,OBSQT,"Observatorio de QuerÈtaro, Qro.",0.0
-99.815,21.055833,QRO,PMLQT,"PeÒamiller, Qro.",0.0
-100,20.3625,QRO,SJSQT,"San JosÈ, Qro.",0.0
-86.820278,21.156667,QROO,CANQR,"Canc˙n, Q. Roo.",10.2
-88.3275,18.500556,QROO,CHETUMALob,"Observatorio de Chetumal, Q. Roo. SMN*",19.2
-87.300556,18.755556,QROO,CHINCHORROmar,"Banco Chinchorro, Q. Roo. SEMAR*",18.3
-88.3275,18.500556,QROO,CHOQR,"Observatorio de Chetumal, Q. Roo.",23.3
-86.775833,21.074444,QROO,CNCQR,"Canc˙n Radar, Q. Roo. SMN*",27.4
-86.906944,20.476944,QROO,CO2QR,"Cozumel, Q. Roo. SMN*",36.8
-86.946111,20.51,QROO,COZQR,"Cozumel, Q. Roo.",66.1
-88.045,19.575556,QROO,FCRQR,"Observatorio de Felipe Carrillo Puerto, Q. Roo.",75.0
-88.703611,19.752222,QROO,JMORELOS,"JosÈ MarÌa Morelos, Q. Roo. SMN*",9.4
-88.880278,17.896944,QROO,LAUNION,"La UniÛn, Q. Roo. SMN*",22.4
-87.077778,20.634444,QROO,PDCQR,"Playa del Carmen, Q. Roo.",43.0
-86.807222,21.185556,QROO,PTOJUAREZmar,"Puerto Ju·rez, Q. Roo. SEMAR*",51.0
-106.654167,24.047222,SIN,ACTSI,"Acatit·n, Sin.",0.0
-109.183333,25.916667,SIN,AHMSI,"Ahome, Sin.",0.0
-107.383333,25.090278,SIN,AL2SI,"El Varejonal hidromÈtrica, Sin.",0.0
-107.388333,25.101389,SIN,ALMSI,"Adolfo LÛpez Mateos, Sin.",0.0
-108.7,25.7,SIN,ARCSI,"Adolfo RuÌz CortÌnes, Sin.",0.0
-107.466667,25.033333,SIN,AWSSI,"Andrew Weiss, Sin.",0.0
-107.5375,25.333333,SIN,BDRSI,"Badiraguato, Sin.",0.0
-108.329167,26.736111,SIN,CHXSI,"Observatorio de Choix, Sin.",0.0
-107.4,24.816667,SIN,CLCSI,"Culiac·n, Sin.",0.0
-108.065556,25.484722,SIN,EBLSI,"Lic. Eustaquio Buelna, Sin.",0.0
-108.616667,26.433333,SIN,EFTSI,"El Fuerte, Sin.",0.0
-108.480833,25.806667,SIN,ENASI,"EstaciÛn Naranjo, Sin.",0.0
-108.316667,26.083333,SIN,GB2SI,"El Sabinal hidromÈtrica, Sin.",7.1
-108.3275,26.103056,SIN,GBESI,"Ing. Guillermo Blake Aguilar, Sin.",7.1
-107.911944,25.855278,SIN,GD2SI,"Bacurato hidromÈtrica de Gustavo Diaz Ord·z, Sin.",0.0
-107.911111,25.856667,SIN,GDOSI,"Gustavo DÌaz Ordaz, Sin.",0.0
-108.091667,25.469444,SIN,GMCSI,"Guam˙chil, Sin.",0.0
-108.466667,25.716667,SIN,GSVSI,"Guasave, Sin.",0.0
-109.333333,25.983333,SIN,HDZSI,"Higuera de Zaragoza, Sin.",0.0
-107.059444,24.753611,SIN,JGRSI,"Juan Guerrero Alcocer, Sin.",0.0
-106.807222,24.571667,SIN,JLPSI,"JosÈ LÛpez Portillo, Sin.",0.0
-108.013889,25.9,SIN,JNASI,"Jaina, Sin.",0.0
-108.7025,26.426944,SIN,JORSI,"Josefa Ortiz de DomÌnguez, Sin.",0.0
-106.9,23.916667,SIN,LCRSI,"La Cruz, Sin.",0.0
-108.367778,26.844722,SIN,LDCSI,"Luis Donaldo Colosio, Sin.",0.0
-109,25.8,SIN,MCHSI,"Los Mochis, Sin.",0.0
-106.4,23.233333,SIN,MZTSI,"Observatorio de Mazatl·n, Sin.",0.0
-107.440556,24.634722,SIN,OBSSI,"Observatorio de Culiac·n, Sin.",0.0
-108.58,26.509722,SIN,PMHSI,"Miguel Hidalgo, Sin.",0.0
-106.466667,23.5625,SIN,QLTSI,"Quelite, Sin.",0.0
-107.755833,25.124722,SIN,RAVSI,"EstaciÛn Rancho Viejo, Sin.",0.0
-105.85,22.983333,SIN,RSRSI,"Rosario, Sin.",0.0
-106.952778,24.484722,SIN,SCRSI,"Santa Cruz, Sin.",0.0
-108.779167,26.073611,SIN,SFRSI,"Sufragio, Sin.",0.0
-107.8425,25.486667,SIN,SJNSI,"San Juan, Sin.",0.0
-107.1,24.45,SIN,SLRSI,"San Lorenzo, Sin.",0.0
-106.695833,24.121944,SIN,SLTSI,"Ing. Aurelio Benassini VizcaÌno, Sin.",0.0
-107.151389,24.815,SIN,SNLSI,"Sanalona, Sin.",0.0
-106.25,23.35,SIN,SQRSI,"Siqueros, Sin.",0.0
-109.070278,25.590833,SIN,TOPOLOBAMPOmar,"Topolobampo, Sin. SEMAR*",0.3
-105.846944,23.088333,SIN,TORSI,"Las Tortugas, Sin.",0.0
-107.059722,24.7475,SIN,VINSI,"Vinoramas, Sin.",0.0
-108.358611,25.739167,SIN,ZOPSI,"El Zopilote, Sin.",0.0
-98.558333,21.972222,SLP,AJTSL,"Las Adjuntas, S.L.P.",0.0
-98.955833,21.748889,SLP,BLMSL,"Ballesmi, S.L.P.",5.0
-100.021667,21.936111,SLP,CDFERNANDEZ,"Ciudad Fern·ndez, S.L.P. SMN*",0.0
-99.016667,21.983333,SLP,CDVSL,"Ciudad Valles, S.L.P.",0.0
-99.239444,21.906944,SLP,GANSL,"Gallinas, S.L.P.",1.0
-100.940278,21.811111,SLP,GOGORRON,"GogorrÛn, S.L.P. SMN*",0.0
-100.820556,21.88,SLP,IVGSL,"ValentÌn Gama, S.L.P.",0.0
-100.642778,23.656944,SLP,MATSL,"Matehuala, S.L.P.",0.0
-99.159444,22.12,SLP,MICSL,"Micos, S.L.P.",0.0
-98.8,21.333333,SLP,MTPSL,"Observatorio de Matlapa, S.L.P.",26.9
-99.32,22.523333,SLP,NRJSL,"Naranjos, S.L.P.",0.0
-100.762222,21.849722,SLP,OCTSL,"Ojo Caliente, S.L.P.",0.0
-99.830556,21.651111,SLP,PMYSL,"Pedro Montoya, S.L.P.",0.0
-98.939722,21.847222,SLP,PUJSL,"El Pujal, S.L.P.",1.8
-98.888611,21.425,SLP,RQTSL,"Requetemu, S.L.P.",11.2
-99.995,21.931389,SLP,RVDSL,"Observatorio de RÌo Verde, S.L.P.",0.0
-101.683333,22.633333,SLP,SDHSL,"Salinas, S.L.P.",0.0
-101,22.2,SLP,SGRSL,"Soledad Graciano, S.L.P.",0.0
-101.019167,22.148056,SLP,SLPSL,"Observatorio de San Luis PotosÌ, S.L.P.",0.0
-99.055833,22.02,SLP,STRSL,"Santa Rosa, S.L.P.",3.6
-98.617222,21.692778,SLP,SVTSL,"San Vicente, S.L.P.",2.0
-99.146111,21.822222,SLP,TANCHACHIN,"TanchachÌn, S.L.P. SGT*",0.0
-98.857222,21.246667,SLP,TBLSL,"Tierra Blanca, S.L.P.",11.0
-100.548333,21.629444,SLP,TIESL,"La MuÒeca, S.L.P.",0.0
-98.773333,22.003611,SLP,TMISL,"Observatorio de TamuÌn, S.L.P.",0.0
-98.758889,21.241111,SLP,TMTSL,"Temamatla, S.L.P.",23.6
-99.146111,21.8225,SLP,TNCSL,"TanchachÌn, S.L.P.",0.0
-110.226111,29.825,SON,ACNSO,"Aconchi, Son.",0.0
-109.887778,27.75,SON,AGCSO,"Agua Caliente, Son.",0.0
-108.937778,27.021667,SON,ALMSO,"¡lamos, Son.",0.0
-111.733333,30.716667,SON,ALTSO,"Observatorio de Altar, Son.",0.0
-109.8925,27.8225,SON,AOBSO,"¡lvaro ObregÛn, Son.",0.0
-109.106667,27.226111,SON,ARCSO,"Adolfo RuÌz CortÌnes, Son.",0.0
-109.088611,30.07,SON,ARISO,"Aribabi, Son.",0.6
-110.92,29.076667,SON,ARLSO,"Abelardo RodrÌguez Luj·n, Son.",0.0
-110.1675,30.335833,SON,ARZSO,"Arizpe, Son.",0.0
-110.238611,30.598889,SON,BCNSO,"Bacanuchi, Son.",0.0
-108.931667,30.355278,SON,BCRSO,"Bacerac, Son.",2.0
-108.860833,27.421667,SON,BICSO,"Bicentenario, Son. SGT*",0.0
-109.625,27.416667,SON,CCRSO,"Cocoraque, Son.",0.0
-111.516389,30.873333,SON,CHTSO,"CuauhtÈmoc, Son.",2.0
-110.736389,29.472222,SON,CJNSO,"El CajÛn, Son.",0.0
-110.290833,30.98,SON,CNNSO,"Cananea, Son.",9.8
-109.938056,27.5,SON,COBSO,"Observatorio de Ciudad ObregÛn, Son.",0.0
-108.7625,26.603611,SON,CZNSO,"Cazanate, Son.",2.0
-109.233333,29.2,SON,ECBSO,"El Cubil, Son.",0.0
-110.8,27.95,SON,EMPALMEob,"Observatorio de Empalme, Son. SMN*",0.0
-110.8,27.95,SON,EPLSO,"Observatorio de Empalme, Son.",0.0
-110.85,27.95,SON,GYMSO,"Guaymas, Son.",0.0
-110.916667,29.066667,SON,HM2SO,"Observatorio de Hermosillo, Son.",0.0
-110.925833,29.073056,SON,HMNSO,"Hermosillo, Son.",0.0
-108.957222,30.210556,SON,HSHSO,"Huachinera, Son.",0.0
-110.886944,30.761667,SON,IMRSO,"Imuris, Son.",8.2
-110.396944,28.426389,SON,IRASO,"Ignacio R. Alatorre, Son.",0.0
-109.378889,30.437778,SON,LCDSO,"L·zaro C·rdenas, Son.",0.0
-109.6875,30.374444,SON,NCZSO,"Observatorio de Nacozari, Son.",0.0
-110.947222,31.318889,SON,NGLSO,"Nogales, Son.",2.4
-110.913889,31.297778,SON,NOGALES,"Nogales, Son. SMN*",7.6
-109.443333,27.071944,SON,NVJSO,"Navojoa, Son.",0.0
-112.85,31.866667,SON,NYNSO,"Sonoyta, Son.",1.5
-109.930556,27.372222,SON,OBOSO,"Observatorio Cd. ObregÛn, Son. SMN*",0.0
-110.706111,29.229722,SON,ORGSO,"El OrÈgano, Son.",0.0
-109.083333,29.433333,SON,PDNSO,"Paso N·cori, Son.",0.0
-109.642222,28.976667,SON,PECSO,"Plutarco ElÌas Calles, Son.",0.0
-113.304722,31.68,SON,PINACATE,"El Pinacate, Son. SMN*",0.0
-110.725556,29.2125,SON,PMOSO,"Ing. Rodolfo FÈlix ValdÈs, Son.",0.0
-113.550833,31.352778,SON,PT2SO,"Observatorio de Puerto PeÒasco, Son.",0.0
-110.308333,28.472222,SON,PTASO,"Punta de Agua 2, Son.",0.0
-112.116667,30.697778,SON,PTQSO,"Pitiquito, Son.",1.0
-111.021389,30.050556,SON,QRBSO,"Querobabi, Son.",0.2
-108.876667,27.411944,SON,SBNSO,"San Bernardo, Son.",0.0
-114.783333,32.483333,SON,SLCSO,"San Luis RÌo Colorado, Son.",0.0
-111.445278,30.394722,SON,SRSSO,"Santa Rosa 2, Son.",3.7
-109.5,29.534722,SON,TPCSO,"Tepache, Son.",0.0
-109.2125,27.658333,SON,TSOSO,"Tesocoma, Son.",0.0
-110.289722,27.643611,SON,VCMSO,"VÌcam, Son.",0.0
-108.927778,28.371389,SON,YCRSO,"YÈcora, Son.",0.0
-91.535,17.756667,TAB,BALANCANHM,"Balanc·n, Tab. SGT*",171.5
-91.483333,17.433333,TAB,BDCTB,"Boca del Cerro, Tab.",174.8
-93.376389,18.001111,TAB,CARTB,"C·rdenas, Tab.",26.5
-92.916667,17.98,TAB,EMUTB,"Villahermosa Muelle, Tab.",43.8
-92.814722,18.043611,TAB,EPOTB,"El Porvenir, Tab.",24.8
-93,17.975,TAB,GONTB,"Gonz·lez, Tab.",56.5
-93.066667,17.966667,TAB,GONZALEZ,"Gonz·lez, Tab. SGT*",53.7
-93.01,17.86,TAB,LALAGARTERA,"La Lagartera, Tab. SGT*",34.9
-92.92,17.75,TAB,LOSAGAVES,"Los Agaves, Tab. SGT*",49.8
-92.6,17.766667,TAB,MACTB,"Macuspana, Tab.",73.3
-92.6,17.766667,TAB,MACUSPANAHM,"Macuspana, Tab. SGT*",71.0
-92.929444,17.98,TAB,OBSTB,"Observatorio de Villahermosa, Tab.",43.8
-92.7425,17.404444,TAB,OXOLOTANCFE,"Oxolot·n, Tab. CFE*",57.1
-92.75,17.380556,TAB,OXOTB,"Oxolot·n, Tab.",113.5
-93.33,18.42,TAB,PARAISO,"ParaÌso, Tab. SMN*",35.3
-93.390278,17.769167,TAB,PAREDON,"ParedÛn HC, Tab. SGT*",23.8
-92.879167,17.854167,TAB,PNVTB,"Pueblo Nuevo, Tab.",61.9
-92.877222,18.010833,TAB,PORVENIR,"Porvenir, Tab. SGT*",41.0
-93.383333,17.815278,TAB,PTESOLIDARIDAD,"Puente Solidaridad, Tab. SGT*",12.1
-92.930556,17.546389,TAB,PUYACATENGO,"Puyacatengo, Tab. SGT*",52.1
-92.9375,17.566667,TAB,PUYTB,"Puyacatengo, Tab.",124.3
-93.283333,18,TAB,SAMARIA,"Samaria, Tab. SGT*",53.3
-93.275556,17.996944,TAB,SAMTB,"Samaria, Tab.",29.7
-91.158333,17.791667,TAB,SPTTB,"San Pedro, Tab.",50.0
-92.778611,17.456944,TAB,TAPTB,"Tapijulapa, Tab.",173.5
-92.966667,17.566667,TAB,TEATB,"Teapa, Tab.",110.9
-93.02,18.25,TAB,TECOLUTA,"Tecoluta, Tab. SGT*",62.2
-92.333889,17.840556,TAB,TEPETITAN,"Tepetit·n, Tab. SGT*",106.3
-98.370556,24.046667,TAMPS,ABASOLO,"Abasolo, Tamps. SGT*",1.2
-98.39,24.065556,TAMPS,ABSTP,"Abasolo, Tamps.",0.2
-99.148889,22.986944,TAMPS,AHLTP,"Ahualulco, Tamps.",0.0
-97.926944,22.386111,TAMPS,BALTP,"Bombas Altamira, Tamps.",0.0
