LON,LAT,EDO,CLAVE,ESTACION,jun-22
-100.075833,19.383333,MEX,LBEMX,"Los Berros, MÈx.",135.4
-98.978611,19.357778,MEX,LOSREYES,"Los Reyes, MÈx. UNAM*",62.7
-99.220833,19.477778,MEX,MBLMX,"Molino Blanco, MÈx.",100.0
-99.243333,19.473889,MEX,NAUCALPAN,"Naucalpan, MÈx. UNAM*",111.5
-99.683333,19.116667,MEX,NEVMX,"Nevado de Toluca, MÈx. SMN*",248.9
-99.193611,19.616667,MEX,OBSMX,"San MartÌn Obispo, MÈx.",0.0
-99.420833,18.990833,MEX,OCUMX,"Ocuil·n de Arteaga, MÈx",156.1
-99.254722,19.429722,MEX,PALMASDF,"Palmas, MÈx. SACMEX*",136.4
-99.184722,19.580833,MEX,PBTMX,"Planta de bombeo Barrientos, MÈx.",87.9
-99.025,19.65,MEX,PCCMX,"Planta Chiconautla 2, MÈx.",101.1
-99.181944,19.743056,MEX,PCGMX,"Puente Colgante, MÈx.",97.5
-99.010278,19.636944,MEX,PCTMX,"Planta Chiconautla 1, MÈx.",50.0
-99.728333,18.928333,MEX,PDZMX,"Porfirio DÌaz, MÈx.",179.0
-99.790278,19.829167,MEX,PFBMX,"Francisco JosÈ Trinidad Fabela, MÈx.",60.0
-99.775,19.461667,MEX,PIRMX,"Ignacio RamÌrez, MÈx.",116.6
-99.248889,19.429444,MEX,PLMMX,"Palmas, MÈx.",145.3
-99.260833,19.526944,MEX,PMDMX,"MadÌn, MÈx.",117.7
-99.739722,20.124167,MEX,PMNMX,"El Molino, MÈx.",52.0
-99.864444,20.038611,MEX,PNDMX,"—adÛ, MÈx.",39.0
-99.268056,19.524444,MEX,PREMX,"Presa MadÌçn, MÈx. SMN*",83.8
-99.283333,19.453611,MEX,PTLMX,"Presa Totolica, MÈx.",195.1
-99.603333,19.213333,MEX,RECMX,"RectorÌa, MÈx.",181.9
-98.911111,19.530556,MEX,SADMX,"San AndrÈs, MÈx.",57.9
-100.304167,19.170278,MEX,SANTOTOMASCFE,"Santo Tom·s, MÈx. CFE*",293.6
-99.704722,19.465833,MEX,SBBMX,"JosÈ Antonio Alzate, MÈx.",156.0
-99.764722,19.238333,MEX,SJHMX,"San Juan de las Huertas, MÈx.",263.5
-98.870833,19.190278,MEX,SLAMX,"San Luis Ameca, MÈx.",96.5
-99.741667,19.591667,MEX,SLBMX,"San Bartolo del Llano, MÈx.",53.0
-99.8,19.633333,MEX,SMLMX,"Santa MarÌa del Llano, MÈx.",153.0
-99.285,19.574444,MEX,SNJMX,"San Juan, MÈx",99.8
-98.858611,19.644722,MEX,SNLMX,"San Lucas, MÈx.",89.2
-99.799167,19.343056,MEX,TBRMX,"Tres Barrancas, MÈx.",194.1
-99.935833,18.931389,MEX,TESMX,"Texcaltitl·n, MÈx.",183.8
-99.905278,19.856944,MEX,TJCMX,"El Tejocote, MÈx.",84.4
-99.195,19.538611,MEX,TLALNE,"Tlalnepantla, MÈx. UNAM*",103.2
-100.053056,19.058056,MEX,TMSMX,"Temascaltepec, MÈx.",234.2
-99.714167,19.291111,MEX,TOLUCAob,"Observatorio de Toluca, MÈx. SMN*",174.2
-99.283333,19.453889,MEX,TOTMX,"Totolica, MÈx",195.1
-99.961389,19.660833,MEX,TPTMX,"San AndrÈs Tepetitl·n, MÈx.",112.3
-99.6125,19.429167,MEX,TROMX,"Trojes, MÈx.",155.0
-99.283056,19.4525,MEX,TTLMX,"Totolica hidromÈtrica, MÈx.",72.0
-99.123889,19.904722,MEX,TTQMX,"Tajo de Tequixquiac, MÈx",126.0
-99.385278,19.834722,MEX,TXMHD,"Taxhimay, MÈx.",185.1
-99.213611,19.510833,MEX,VASOCRISTO,"Vaso de Cristo, MÈx. SACMEX*",79.2
-100.18,19.2075,MEX,VBRMX,"Valle de Bravo, MÈx.",142.5
-99.211667,19.510278,MEX,VDCDF,"Vaso de Cristo, MÈx.",54.9
-99.334167,19.382222,MEX,VNDMX,"El Venado, MÈx.",134.4
-100.055556,19.461667,MEX,VVCMX,"Villa Victoria, MÈx.",112.8
-100.608889,19.579722,MICH,AGOMC,"Agostitl·n, Mich.",154.3
-101.661111,19.926111,MICH,AMEMC,"Aristeo Mercado, Mich.",140.2
-102.371111,19.083056,MICH,APTMC,"Apatzing·n, Mich.",123.7
-102.419167,20.183889,MICH,BIBMC,"Barraje de Ibarra, Mich.",165.5
-101.461389,20.324167,MICH,CBLMC,"Casa Blanca, Mich.",101.9
-102.265278,19.973611,MICH,CHAMC,"Chaparaco, Mich.",126.1
-100.55,19.7,MICH,CHIMC,"Ciudad Hidalgo, Mich.",156.0
-100.9,18.5,MICH,CMNMC,"Caimanera, Mich.",90.8
-101.259167,19.629722,MICH,COIMC,"CoÌntzio, Mich.",203.2
-101.861667,20.207222,MICH,CORMC,"Corrales, Mich.",60.8
-100.421111,19.387778,MICH,DBOMC,"El Bosque, Mich.",158.0
-100.45,19.966667,MICH,EGIMC,"El Gigante, Mich.",154.9
-102.541389,19.979167,MICH,GUAMC,"Guaracha, Mich.",302.9
-101.883333,18.266667,MICH,INFMC,"Infiernillo, Mich.",183.0
-102.601944,19.958333,MICH,JARMC,"Jaripo, Mich.",249.7
-101.626667,20.248889,MICH,LANMC,"Los ¡ngeles, Mich.",45.2
-100.406389,19.838056,MICH,LDFMC,"Laguna del Fresno, Mich.",77.7
-102.865556,19.210833,MICH,LOLMC,"Los Olivos, Mich.",146.1
-102.004444,20.354444,MICH,LPDMC,"La Piedad, Mich.",201.9
-102.133333,18.848611,MICH,LPNMC,"Los Panches, Mich.",112.7
-102.2,18.8,MICH,LPSMC,"La PastorÌa, Mich.",101.0
-101.2,18.8,MICH,LPZMC,"Los Pinzanes, Mich.",63.3
-101.1,19.7,MICH,MCEMC,"Morelia Centro, Mich.",186.8
-101.461389,20.323333,MICH,MKZMC,"Markazuza, Mich. SGT*",0.2
-102.205833,18.023056,MICH,MLCMC,"Melchor Ocampo L.C., Mich.",197.0
-100.873611,19.829167,MICH,MLPMC,"MalpaÌs, Mich.",159.5
-101.2,19.7,MICH,MNOMC,"Morelia Norte, Mich.",286.9
-101.724444,20.127222,MICH,MOCMC,"Melchor Ocampo, Mich.",127.5
-101.176111,19.688611,MICH,MORMC,"Observatorio de Morelia, Mich.",219.4
-100.439167,19.890833,MICH,MRVMC,"MaravatÌo, Mich.",130.0
-102.325,19.964167,MICH,ORAMC,"Orandino, Mich.",126.2
-101.05,19.49,MICH,PDBMC,"Planta de Bombeo, Mich.",191.0
-101.102778,18.538889,MICH,PINZANESCFE,"Pinzanes, Mich. CFE*",227.0
-101.585,20.065556,MICH,PLCOFRADIA,"Presa La CofradÌa, Mich. SGT*",100.4
-100.684167,19.621389,MICH,PUCMC,"Pucuato, Mich.",49.0
-102.136944,19.961389,MICH,PUREPETIRO,"Presa Urepetiro, Mich. SGT*",114.2
-102.716667,20.066667,MICH,SAHMC,"Sahuayo, Mich.",265.5
-102.464722,20.208333,MICH,SCRMC,"San CristÛbal, Mich.",231.3
-102.651389,19.839444,MICH,SJUMC,"San Juanico, Mich.",157.0
-102.4,20.1,MICH,SSIMC,"San SimÛn, Mich.",124.1
-100.229167,20.000278,MICH,TEPMC,"Tepuxtepec, Mich.",82.9
-100.229167,20.000556,MICH,TEPUXTEPECF,"Tepuxtepec, Mich. FENIX*",82.1
-100.299167,19.766389,MICH,TMUMC,"Tercer Mundo, Mich.",68.2
-102.137778,19.962222,MICH,UREMC,"Urepetiro, Mich.",148.7
-102.079167,19.42,MICH,URUAPAN,"Uruapan, Mich. SMN*",191.0
-102.180278,18.048333,MICH,VILMC,"JosÈ MarÌa Morelos y PavÛn, Mich.",143.6
-101.45,19.55,MICH,VJIMC,"Villa JimÈnez, Mich.",130.2
-102.242222,20.339444,MICH,YURMC,"YurÈcuaro, Mich.",129.9
-102.284167,20.006667,MICH,ZAMMC,"Observatorio de Zamora, Mich.",154.4
-102.316667,19.983333,MICH,ZAMORAob,"Observatorio de Zamora, Mich. SMN*",106.4
-101.795,19.805278,MICH,ZCAMC,"Zacapu, Mich.",115.0
-101.931944,18.921111,MICH,ZICMC,"Zicuir·n, Mich.",141.7
-100.828611,19.860278,MICH,ZINMC,"ZinapÈcuaro, Mich.",240.4
-98.829167,18.947222,MOR,ACHMR,"Achichipico, Mor.",147.0
-99.258056,18.734722,MOR,ALUMR,"Alpuyeca, Mor.",68.4
-99.376944,18.596111,MOR,AMCMR,"Amacuzac, Mor.",192.2
-98.771111,18.755278,MOR,AMIMR,"Amilcingo, Mor.",132.1
-99.463611,18.68,MOR,APAMR,"Apacingo, Mor.",158.3
-98.891389,18.931111,MOR,ATBMR,"Atlatlahuacan Bachillerato, Mor.",84.9
-98.928056,18.948889,MOR,ATLMR,"Atlatlahucan, Mor.",109.8
-98.955278,18.850556,MOR,CASMR,"Casasano, Mor.",87.0
-98.714444,18.583056,MOR,CAYMR,"Cayehuacan, Mor.",71.1
-98.948889,18.808611,MOR,CUAMR,"Cuautla, Mor.",68.8
-99.2,18.9,MOR,CUEMR,"Cuernavaca, Mor.",181.7
-99.324722,18.862778,MOR,CUNMR,"Cuentepec, Mor.",161.6
-98.954444,18.817778,MOR,CUSMR,"Cuautla SMN, Mor.",79.2
-99.375556,18.701667,MOR,CUTMR,"Cuautlita, Mor.",183.9
-98.786667,18.690556,MOR,ELPMR,"El PeÒÛn, Mor.",151.5
-99.273611,18.503889,MOR,EZPMR,"Emiliano Zapata, Mor.",189.3
-99.180278,18.573889,MOR,HIGMR,"HiguerÛn, Mor.",151.9
-99.424167,18.608333,MOR,HUAMR,"Huajintl·n, Mor.",210.5
-99.267222,19.045,MOR,HUCMR,"Centro Bachillerato TecnolÛgico Agropecuario 154 Huitzilac, Mor.",159.4
-98.75,18.883333,MOR,HUEMR,"Hueyapan, Mor.",193.5
-99.265,19.028889,MOR,HUIMR,"Huitzilac, Mor.",183.3
-99.025,18.441389,MOR,HUTMR,"Huautla, Mor.",147.0
-98.781667,18.936667,MOR,HUXMR,"Huecahuaxco, Mor.",98.0
-99.158611,18.883611,MOR,IMTMR,"Instituto Mexicano de TecnologÌa del Agua, Mor. SMN*",100.8
-98.8,18.7,MOR,JNCMR,"Jonacatepec, Mor.",108.4
-99.2,18.6,MOR,JOJMR,"Jojutla, Mor.",130.4
-98.914444,18.683611,MOR,LCUMR,"La Cuera, Mor.",159.2
-99.4,18.7,MOR,MIAMR,"Miacatl·n, Mor.",204.2
-99.004722,18.727222,MOR,MYOMR,"Moyotepec, Mor.",113.2
-99.140833,18.519444,MOR,NEXMR,"Nexpa, Mor.",113.5
-99.031389,18.923333,MOR,OACMR,"Oacalco, Mor.",131.3
-98.901389,18.900556,MOR,OAXMR,"Oaxtepec, Mor.",149.0
-99.219167,18.908889,MOR,OBSMR,"Observatorio de Cuernavaca, Mor.",213.2
-98.758611,18.8825,MOR,OCTMR,"Ocuituco, Mor.",115.1
-99.433333,18.8675,MOR,PAPMR,"Palpan, Mor.",132.5
-99.322778,18.633333,MOR,PIXMR,"Puente de Ixtla, Mor.",176.7
-99.156944,18.771111,MOR,PROMR,"Progreso, Mor.",137.0
-99.331389,18.765278,MOR,RODMR,"El Rodeo, Mor.",169.0
-98.936111,18.541389,MOR,SHUAUTLA,"Sierra de Huautla, Mor. SMN*",60.4
-99.190556,18.918333,MOR,SLDMR,"Solidaridad, Mor.",188.5
-99.042778,18.580278,MOR,SPHMR,"San Pablo Hidalgo, Mor.",109.7
-98.83,18.638333,MOR,TEBMR,"Tepalcingo Bachillerato, Mor.",174.9
-99.223611,18.856944,MOR,TEMMR,"Temixco, Mor.",142.6
-98.710278,18.876389,MOR,TETMR,"Tetela del Volc·n, Mor.",93.3
-99.103889,18.794167,MOR,TICMR,"Ticum·n, Mor.",123.9
-99.306111,18.487778,MOR,TILMR,"Tilzapotla, Mor.",185.7
-98.943611,19.038056,MOR,TLCMR,"Tlacualera, Mor.",79.0
-98.75,18.813333,MOR,TLOMR,"Tlacotepec, Mor.",156.6
-98.9,18.9,MOR,TLYMR,"Tlayacapan, Mor.",145.2
-99.241667,19.054167,MOR,TMAMR,"Tres MarÌas, Mor.",206.5
-98.786944,18.778056,MOR,TMCMR,"Temoac, Mor.",61.7
-99.093889,18.705833,MOR,TMPMR,"Temilpa, Mor.",129.3
-98.92,18.9875,MOR,TOTMR,"Totolapan, Mor.",68.6
-98.843611,18.596389,MOR,TPLMR,"Tepalcingo, Mor.",187.1
-99.072778,18.971389,MOR,TPZMR,"Tepoztl·n, Mor.",141.5
-99.250278,18.611111,MOR,TQGMR,"Tequesquitengo, Mor.",147.1
-99.383611,18.73,MOR,VIAMR,"Vista Alegre, Mor.",202.1
-99.190278,18.528889,MOR,XICMR,"Xicatlacotla, Mor.",173.8
-99.25,18.683333,MOR,XXOMR,"Xoxocotla, Mor.",142.4
-99.050556,18.899167,MOR,YAHMR,"Yautepec, Mor.",122.8
-98.866111,18.881944,MOR,YECMR,"Yecapixtla, Mor.",193.1
-99.196667,18.651389,MOR,ZCTMR,"Observatorio de Zacatepec, Mor.",84.5
-105.354167,22.49,NAY,ACANR,"Acaponeta, Nay.",106.0
-105.383333,22.466389,NAY,ACAPONETA,"Acaponeta, Nay. SMN*",99.8
-104.802222,21.839167,NAY,AGMNR,"Aguamilpa Solidaridad, Nay.",71.8
-105.1125,21.831111,NAY,CAPNR,"Capomal, Nay.",165.4
-104.450833,21.428333,NAY,CJNNR,"Leonardo RodrÌguez Alcaine, Nay.",181.9
-105.136667,20.889722,NAY,GAVNR,"Gaviotas, Nay.",87.1
-104.516944,22.250833,NAY,JMANR,"Jes˙s MarÌa, Nay.",112.7
-105.341667,22.558333,NAY,LESNR,"La Estancia, Nay.",111.3
-105.020833,22.377778,NAY,PAJNR,"Pajaritos, Nay.",293.3
-105.211667,22.119722,NAY,ROMNR,"Rosamorada, Nay.",96.2
-104.8875,21.780833,NAY,RSRNR,"San Rafael, Nay.",331.4
-105.1425,21.958333,NAY,RUINR,"Ruiz, Nay.",152.8
-105.285556,21.531389,NAY,SANBLASmar,"San Blas, Nay. SEMAR*",183.5
-104.891944,21.489444,NAY,TEPNR,"Observatorio de Tepic, Nay.",248.6
-99.680556,24.883333,NL,ADJNL,"Las Adjuntas, N.L.",121.3
-99.680556,24.897222,NL,ADJUNTASHUALA,"Las Adjuntas, N.L. SGT*",121.4
-99.816667,24.1,NL,ARRNL,"Aramberri, N.L.",40.0
-100.343333,25.634167,NL,AS-06,"Arroyo Seco, N.L. SAHM*",60.1
-99.911667,24.321944,NL,ASCNL,"La AscensiÛn, N.L.",18.0
-99.743889,24.99,NL,CABNL,"Cabezones, N.L.",84.1
-99.579444,24.876111,NL,CAMACHO,"Camacho, N.L. SGT*",1.8
-99.578889,24.871944,NL,CAMNL,"Camacho, N.L.",73.0
-100.276111,25.801389,NL,CanadaS,"El Canad·, N.L. SAHM*",17.0
-100.274722,25.800556,NL,CANNL,"El Canad·, N.L.",17.0
-99.439444,24.976111,NL,CARNL,"Carmen de los Elizondo Linares, N.L.",142.6
-99.276944,25.711667,NL,CCHNL,"Cuchillo Solidaridad, N.L.",8.3
-99.975,25.590278,NL,CDRNL,"Cadereyta, N.L.",41.4
-99.399722,24.9375,NL,CPRNL,"JosÈ LÛpez Portillo, N.L.",173.5
-99.6975,24.783611,NL,CRUNL,"Crucitas, N.L.",82.5
-99.614167,26.091389,NL,CRVNL,"Cerralvo, N.L.",8.8
-100.308056,25.732222,NL,CU-09,"C.U., N.L. SAHM*",25.6
-100.198056,25.5175,NL,ECSNL,"El Cerrito, N.L.",128.0
-100.308333,25.576944,NL,ELDIENTE,"El Diente, N. L. SMN*",126.0
-100.245,25.592222,NL,EZ-07,"Estanzuela, N.L. SAHM*",128.2
-100.083333,24.833333,NL,GALNL,"Galeana, N.L.",78.4
-100.348611,25.502222,NL,LASTINAJASNL,"Las Tinajas, N.L. SGT*",71.6
-100.128056,25.428056,NL,LBCNL,"Rodrigo GÛmez, N.L.",143.1
-99.527222,25.497222,NL,LERNL,"Las Enramadas, N.L.",9.0
-99.196667,26.022222,NL,MDRNL,"Madero, N.L.",20.7
-100.304722,25.733611,NL,MONTERREYob,"Observatorio de Monterrey, N.L. SMN*",39.6
-99.833333,25.174167,NL,MTMNL,"Montemorelos, N.L.",104.3
-100.118056,23.4225,NL,MYNNL,"Mier y Noriega, N.L.",28.6
-100.541944,25.701111,NL,OB-05,"Obispo, N.L. SAHM*",33.0
-100.304722,25.733611,NL,OBSNL,"Observatorio de Monterrey, N.L.",39.6
-99.221667,24.992778,NL,PAMNL,"La Pamona, N.L.",74.0
-100.333056,25.659722,NL,PC-08,"ProtecciÛn Civil, N.L. SAHM*",53.4
-100.128889,25.429444,NL,PLABOCA,"Presa La Boca, N.L. SGT*",128.9
-100.372222,27.429167,NL,PSANL,"Salinillas, N.L.",0.5
-100.551111,25.028333,NL,SRANL,"San Rafael, N.L.",7.5
-100.308333,25.7325,NL,TOPOCHICO,"Topo Chico Monterrey, N.L. SGT*",23.0
-99.777778,23.981389,NL,ZRGNL,"Zaragoza, N.L.",32.0
-97.720556,17.533611,OAX,AMTOX,"San Antonino Monte Verde, Oax.",109.8
-95.700556,16.010833,OAX,ASTOX,"Astata, Oax.",169.2
-96.1,17.016667,OAX,AYUOX,"Ayutla, Oax.",218.4
-96.721667,17.069722,OAX,BAEOX,"Base AÈrea, Oax.",81.5
-95.929167,16.647222,OAX,BOQOX,"Boquilla 1, Oax.",132.2
-98.278333,17.532778,OAX,CALOX,"Calihual·, Oax.",129.5
-96.263611,17.999167,OAX,CDOOX,"Miguel de la Madrid Hurtado, Oax.",849.7
-97.616667,17.57,OAX,CHDOX,"Chilapa de DÌaz, Oax.",8.6
-94.816667,16.583333,OAX,CHIOX,"Chicapa, Oax.",164.8
-97.023056,17.459167,OAX,CMTOX,"Santiago Camotl·n, Oax.",24.0
-96.721944,15.812222,OAX,COZOX,"San Francisco Cozoaltepec, Oax.",257.8
-96.658333,18.492778,OAX,CSPOX,"Cosolapa, Oax.",492.9
-96.388889,18.1525,OAX,DPSOX,"Dique Pescaditos, Oax.",724.3
-95.374444,16.434722,OAX,EMAOX,"El MarquÈs, Oax.",140.6
-97.819167,17.746389,OAX,FOYOX,"San Francisco Yosocuta, Oax.",39.3
-97.776111,17.806667,OAX,HDLOX,"Huajuapan de LeÛn, Oax.",27.2
-97.776111,17.806667,OAX,HLOOX,"Observatorio de Huajuapan de LeÛn, Oax.",39.0
-96.133889,15.748889,OAX,HUATULCOmar,"Huatulco, Oax. SEMAR*",104.9
-95.053889,16.503611,OAX,IXTALTEPEC,"Ixtaltepec, Oax. SGT*",89.6
-95.1,16.583333,OAX,IXTOX,"Ixtepec, Oax.",248.5
-96.2,17.866667,OAX,JACOX,"Jacatepec, Oax.",1167.7
-95.397778,16.445556,OAX,JDMOX,"Presidente Benito Ju·rez, Oax.",125.0
-95.033333,16.433333,OAX,JUCOX,"Juchit·n, Oax.",94.9
-95.2,16.6,OAX,KM1OX,"km 33+190, Oax.",147.9
-95.716667,16.416667,OAX,KM2OX,"km 51+740, Oax.",276.2
-95.3,16.4,OAX,LPIOX,"Las Pilas, Oax.",100.2
-95.483333,17.45,OAX,MAROX,"MarÌa Lombardo, Oax.",492.6
-96.579722,16.344167,OAX,MIAHUATLAN,"Miahuatl·n, Oax. SMN*",100.0
-97.249167,17.436667,OAX,NOCHISTLAN,"Nochixtl·n, Oax. SMN*",64.2
-96.733333,17.066667,OAX,OACOX,"Oaxaca Centro, Oax.",122.5
-96.7,17.001389,OAX,OAOOX,"Observatorio de Aeropuerto Oaxaca, Oax.",64.1
-94.4,16.5,OAX,OSTOX,"Ostuta, Oax.",442.4
-96.083333,18.166667,OAX,PAPOX,"Papaloapan, Oax.",350.2
-96.716667,17.072778,OAX,PIAOX,"Organismo de Cuenca PacÌfico Sur PIAE, Oax.",113.0
-96.483333,15.666667,OAX,PTAOX,"Observatorio de Puerto ¡ngel, Oax.",403.8
-95.481389,16.585278,OAX,RHOOX,"RÌo Hondo, Oax.",192.7
-95.916667,17.733333,OAX,RMLOX,"RÌo Manso Lalana, Oax.",397.3
-97.725,16.102778,OAX,RVEOX,"RÌo Verde, Oax.",129.2
-97.839444,17.156667,OAX,SACOX,"San AndrÈs Chicahuaxtla, Oax.",203.8
-95.165,16.283056,OAX,SBLOX,"San Blas Atempa, Oax.",114.4
-97.895,17.905833,OAX,SCHOX,"Santiago Chilixtlahuaca, Oax.",52.7
-96.55,17.266667,OAX,SCIOX,"Ixtepeji, Oax.",104.5
-96.533333,17.883333,OAX,SFUOX,"San Felipe Usila, Oax.",1063.0
-97.626667,18.1,OAX,SJNOX,"San Juan Nochixtl·n, Oax.",31.4
-98.1425,17.501389,OAX,SLAOX,"Silacayo·pam, Oax.",94.6
-96.453611,17.1175,OAX,SMAOX,"San Antonio Cuajimoloyas, Oax.",99.7
-97.881389,17.228889,OAX,SMNOX,"San MartÌn Itunyoso, Oax.",20.3
-97.680278,18.188611,OAX,SNCOX,"Santiago Chazumba, Oax.",78.5
-96.55,18.05,OAX,STDOX,"Santo Domingo, Oax.",503.2
-97.536667,17.726111,OAX,STTOX,"Santiago Teotongo, Oax.",41.8
-95.2,16.3,OAX,TEHOX,"Tehuantepec, Oax.",89.6
-96.412222,18.232222,OAX,TEMOX,"Presidente Alem·n, Oax.",559.2
-97.424444,17.550556,OAX,TEPOX,"San Juan Teposcolula, Oax.",83.8
-95.6,16.416667,OAX,TEQOX,"Tequisistl·n, Oax.",117.6
-97.680278,17.267222,OAX,TLXOX,"Heroica Ciudad de Tlaxiaco, Oax.",67.0
-96.544722,15.739167,OAX,TNMOX,"Tonameca, Oax.",241.9
-97.808333,17.654444,OAX,TSLOX,"Heroica Villa Tezoatl·n de Segura y Luna, Oax.",45.1
-96.133333,18.083333,OAX,TUXOX,"Tuxtepec, Oax.",642.5
-96.435278,17.933056,OAX,UCFOX,"Usila CFE, Oax.",600.5
-94.833333,16.45,OAX,UHGOX,"UniÛn Hidalgo, Oax.",172.0
-96.3,17.776389,OAX,VANOX,"Valle Nacional, Oax.",681.7
-97.826111,17.724444,OAX,YOSOX,"Yosocuta, Oax.",22.6
-95.93,17.15,OAX,ZACOX,"Zacatepec, Oax.",479.8
-98.389444,17.755278,OAX,ZALOX,"Zapotitl·n Lagunas, Oax.",2.0
-94.216111,16.4025,OAX,ZANOX,"Zanatepec, Oax.",428.3
-97.818056,17.889722,OAX,ZAPOX,"Zapotitl·n Palmas, Oax.",87.5
-97.418056,19.45,PUE,ACHPB,"Alchichilca, Pue.",49.8
-97.934167,19.0625,PUE,ACJPB,"Acajete, Pue.",73.0
-98.055,18.277222,PUE,ADOPB,"Acatl·n de Osorio, Pue.",28.8
-98.135833,18.9425,PUE,AFRPB,"¡fricam, Pue.",26.7
-97.920833,18.854167,PUE,AHAPB,"Ahuatepec, Pue.",32.0
-98.148056,20.033056,PUE,AHUPB,"Ahuazontepec, Pue.",112.5
-97.845,20.406944,PUE,APAPB,"Apapantilla, Pue.",347.5
-98.420833,18.921111,PUE,ATXPB,"Atlixco, Pue.",105.1
-97.881111,20.385833,PUE,AVCPB,"¡vila Camacho, Pue.",373.7
-97.503333,19.961389,PUE,BAIPB,"Buenos Aires CFE, Pue.",527.0
-98.108611,18.9125,PUE,BDDPB,"Manuel ¡vila Camacho, Pue.",21.9
-97.441667,18.987222,PUE,CDSPB,"Ciudad Serd·n, Pue.",30.0
-97.958333,18.968889,PUE,CEMPB,"Cemex, Pue.",15.8
-98.579167,18.516111,PUE,CHIPB,"Chietla, Pue.",58.1
-98.318056,19.068611,PUE,CHLPB,"Cholula, Pue.",74.8
-98.567778,18.109722,PUE,CHSPB,"Chila de la Sal, Pue.",54.7
-98.198611,19.022778,PUE,CNAPB,"Conagua, Pue.",41.8
-98.049722,19.743333,PUE,CNGPB,"Chignahuapan, Pue.",110.6
-98.164722,18.612778,PUE,COAPB,"Coatzingo, Pue.",31.4
-98.059444,19.092778,PUE,CPLPB,"Capulac, Pue.",103.0
-97.516667,20.033333,PUE,CTZPB,"Cuetzalan del Progreso, Pue.",504.5
-98.275556,18.966111,PUE,ECHPB,"EcheverrÌa, Pue.",64.2
-98.456111,19.101111,PUE,HJTPB,"Huejotzingo, Pue.",105.3
-98.540278,18.772222,PUE,HQCPB,"Huaquechula, Pue.",72.0
-98.050833,20.176389,PUE,HUAPB,"Huauchinango, Pue.",387.5
-97.815833,19.621667,PUE,IXTPB,"Ixtacamaxtitl·n, Pue.",62.1
-98.466389,18.610833,PUE,IZMPB,"Iz˙car de Matamoros, Pue.",68.0
-98.231111,19.010556,PUE,MAYPB,"Mayorazgo 21 Poniente, Pue.",55.2
-97.850278,20.733056,PUE,MTLPB,"Metlaltoyuca, Pue.",359.1
-96.781389,18.360278,PUE,NARPB,"Naranjastitla, Pue.",382.5
-98.002222,20.001667,PUE,NECAXA,"Necaxa, Pue. FENIX*",386.9
-98.000556,20.216667,PUE,NNEPB,"Necaxa, Pue.",507.2
-97.533333,19.7,PUE,OYAPB,"Oyameles, Pue.",76.0
-98.156667,20.2775,PUE,PAHUATLAN,"Pahuatl·n de Valle, Pue. SGT*",321.3
-97.251389,18.918056,PUE,PCRPB,"Paso Carretas, Pue.",170.5
-98.264722,18.2,PUE,PIXPB,"Piaxtla, Pue.",56.0
-97.702778,20.445833,PUE,PTEPALOMAS,"Puente Palomas, Pue. SGT*",183.1
-97.883333,20.233333,PUE,PTLPB,"Patla, Pue.",437.4
-98.166667,19.05,PUE,PUEBLAob,"Observatorio de Puebla, Pue. SMN*",35.0
-98.166667,19.05,PUE,PUOPB,"Observatorio de Puebla, Pue.",46.3
-97.616667,19.25,PUE,QUIPB,"Quimixtl·n, Pue.",384.2
-97.401667,20.116111,PUE,RNAPB,"Rancho Nuevo, Pue.",260.5
-98.22,19.113056,PUE,SCRPB,"San CristÛbal Caleras, Pue.",36.6
-97.208333,20.131389,PUE,SJAPB,"San JosÈ Acateno, Pue.",189.4
-97.91,18.735,PUE,SMCPB,"San Miguel Canoa, Pue.",45.1
-98.4175,19.284167,PUE,SMTPB,"San MartÌn Texmelucan, Pue.",77.7
-97.446667,19.960833,PUE,SOLPB,"La Soledad, Pue.",523.3
-98.582222,19.330278,PUE,SRTPB,"Santa Rita Tlahuapan, Pue.",129.5
-97.486389,19.952778,PUE,STLPB,"Sontalalco CFE, Pue.",532.3
-97.7925,20.004444,PUE,TDRPB,"Tepango de RodrÌguez, Pue.",500.7
-97.7525,18.878889,PUE,TECPB,"Tecamachalco, Pue.",6.1
-97.395556,18.479167,PUE,TEHPB,"Tehuac·n, Pue.",102.0
-98.777222,18.451944,PUE,TELPB,"Teotlalco, Pue.",125.6
-97.805833,19.829444,PUE,TEOPB,"Tetela de Ocampo, Pue.",176.2
-97.9475,20.21,PUE,TEPPB,"Tepexic, Pue.",423.6
-97.390556,19.887778,PUE,TEZIUTLAN,"Teziutl·n, Pue. SMN*",1.2
-97.359722,19.815278,PUE,TEZPB,"Teziutl·n, Pue.",338.5
-96.849722,18.405,PUE,TLPPB,"Tlacotepec de DÌaz, Pue.",890.0
-98.040556,20.374167,PUE,TLXPB,"Tlaxco, Pue.",88.5
-97.491944,19.489167,PUE,TPYPB,"Tepeyahualco, Pue.",26.0
-96.861389,18.483611,PUE,TYAPB,"Tepeyac, Pue.",418.5
-98.050833,20.176389,PUE,UDSPB,"Universidad de la Sierra, Pue.",379.7
-97.720833,18.865556,PUE,UTTPB,"Universidad TecnolÛgica Tecamachalco, Pue. SMN*",9.7
-97.675833,20.510278,PUE,VENPB,"Venustiano Carranza, Pue.",198.6
-97.956944,20.277222,PUE,XDJPB,"Xicotepec de Ju·rez, Pue.",524.7
